Name	Type	SQL
Удельные с ОЭС и облостями	0	SELECT Имена_станций.NAME, Удельные2009.YEAR, Имена_ОЭС.nameoes, Имена_областей.NAME, Удельные2009.k, Удельные2009.Y, Удельные2009.BTP, Удельные2009.SNTP, Удельные2009.BK, Удельные2009.SNK, имена_БЕ.name, имена_ГК.name1 | FROM ((((Удельные2009 INNER JOIN Имена_станций ON Удельные2009.NUMB1120 = Имена_станций.NUMB) LEFT JOIN Имена_ОЭС ON Имена_станций.OES = Имена_ОЭС.oes) LEFT JOIN Имена_областей ON Имена_станций.OBL = Имена_областей.OBL) LEFT JOIN имена_БЕ ON Имена_станций.BE = имена_БЕ.code) LE...
'Удельные(Схема)' без подчиненных в 'Списки_агрегатов'	0	SELECT [Станции(Схема)].NAME, [Станции(Схема)].YEAR, [Станции(Схема)].NUST | FROM [Станции(Схема)] LEFT JOIN Списки_агрегатов ON [Станции(Схема)].[NUMB1120] = Списки_агрегатов.[grcodec] | WHERE (((Списки_агрегатов.grcodec) Is Null)); | 
'Удельные(Схема)' без подчиненных в 'Удельные(Схема)_К'	0	SELECT Имена_станций.NAME, [Удельные(Схема)_К].numb1120, [Удельные(Схема)_К].Year, z([Удельные(Схема)].[Bk]) AS be, z([Удельные(Схема)_К].[Bk]) AS be_K, Abs([be]-[be_K]) AS delta | FROM ([Удельные(Схема)] RIGHT JOIN [Удельные(Схема)_К] ON ([Удельные(Схема)].year = [Удельные(Схема)_К].year) AND ([Удельные(Схема)].[numb1120] = [Удельные(Схема)_К].[numb1120])) INNER JOIN Имена_станций ON [Удельные(Схема)_К].numb1120 = Имена_станций.NUMB | WHERE ((([Удельные(Схема)].numb1120) Is Null) AND (([Удельны...
Удельные(Схема)_перекрестный	16	TRANSFORM Sum([Удельные(Схема)].Bk) AS [Sum-Bk] | SELECT [Удельные(Схема)].numb1120 | FROM [Удельные(Схема)] | GROUP BY [Удельные(Схема)].numb1120 | PIVOT [Удельные(Схема)].Year; | 
Удельные_в_ПГУ_и_ГТУ(bt)	48	UPDATE Станции1135_новый INNER JOIN Новые_bt ON (Станции1135_новый.NUMB1120 = Новые_bt.NUMB1120) AND (Станции1135_новый.YEAR = Новые_bt.YEAR) SET Станции1135_новый.TURT = [bt]; | 
Удельные_в_ПГУ_и_ГТУ(кроме_bt)	64	INSERT INTO Удельные_1135_новый ( [year], numb1120, snk, sntp, btp, Bk, y ) | SELECT 2001 AS [Year], [Нет_удельных(ПГУ_ГТУ)].NUMB, Тепловые_мощности.snk, Тепловые_мощности.sntp, Тепловые_мощности.btp, Тепловые_мощности.bk, Тепловые_мощности.Y | FROM [Нет_удельных(ПГУ_ГТУ)] INNER JOIN Тепловые_мощности ON [Нет_удельных(ПГУ_ГТУ)].Списки_агрегатов.name = Тепловые_мощности.typename; | 
Удельные_ГТУ_ПГУ	0	SELECT [Станции(Схема)].NAME, [Станции(Схема)].OBOR, [Удельные(Схема)].btp, [Удельные(Схема)].Bk, [Удельные(Схема)].y, [Станции(Схема)].numb1 | FROM [Станции(Схема)] INNER JOIN [Удельные(Схема)] ON [Станции(Схема)].NUMB1120 = [Удельные(Схема)].numb1120 | WHERE ((([Станции(Схема)].YEAR)=2008) AND (([Станции(Схема)].OBOR)=90 Or ([Станции(Схема)].OBOR)=91 Or ([Станции(Схема)].OBOR)=20 Or ([Станции(Схема)].OBOR)=21)) | ORDER BY [Станции(Схема)].numb1; | 
Удельные_для_печати	0	SELECT DISTINCTROW Имена_станций.NAME, [Удельные(Щадов)].year, [Удельные(Щадов)].snk, [Удельные(Щадов)].k, [Удельные(Щадов)].obor, [Удельные(Щадов)].btp, [Удельные(Щадов)].sntp, [Удельные(Щадов)].Bk, [Удельные(Щадов)].y, Имена_станций.ordnumb, Имена_станций.OES | FROM [Удельные(Щадов)] INNER JOIN Имена_станций ON [Удельные(Щадов)].numb1120 = Имена_станций.NUMB | WHERE (((Имена_станций.OES)=[ОЭС]) AND ((Имена_станций.COMP)=0 Or (Имена_станций.COMP) Is Null)); | 
Удельные_ЛБ	0	SELECT [Уд_ЛБ].*, * | FROM Имена_станций INNER JOIN Уд_ЛБ ON Имена_станций.NUMB = [Уд_ЛБ].numb1120 | WHERE (((Имена_станций.OES)=7) AND (([Уд_ЛБ].Year)>2020)); | 
Фиксированные_часы	0	SELECT [Рабочий(станции)].OES, Имена_областей.NAME AS oblname, Имена_станций.NAME, [Рабочий(станции)].Year, [Рабочий(станции)].H, [Рабочий(станции)].HFIX, [Рабочий(станции)].NR, [Рабочий(станции)].NUST, IIf([main]>0,1,0) AS [group], IIf([ved]>0,0,1) AS sost | FROM ([Рабочий(станции)] INNER JOIN Имена_станций ON [Рабочий(станции)].NUMB1120 = Имена_станций.NUMB) INNER JOIN Имена_областей ON [Рабочий(станции)].OBL = Имена_областей.OBL | WHERE ((([Рабочий(станции)].HFIX)=1)) | ORDER BY [Рабочий(стан...
Фильтр_станций	0	SELECT w.NUMB1120 | FROM (([Станции(Стратегия)] AS w LEFT JOIN [Доп_угли(Стратегия)] AS d ON (w.NUMB1120 = d.NUMB1120) AND (w.YEAR = d.YEAR)) INNER JOIN Имена_станций ON w.NUMB1120 = Имена_станций.NUMB) INNER JOIN Списки_агрегатов AS t ON w.NUMB1120 = t.stcode | WHERE (((w.OES)<100)) | GROUP BY w.NUMB1120; | 
Формулы Катя в Схему	48	UPDATE Имена_станций INNER JOIN ([Формулы_топлива(Схема)] INNER JOIN [Формулы_топлива(Схема)1] ON ([Формулы_топлива(Схема)].numb1120 = [Формулы_топлива(Схема)1].numb1120) AND ([Формулы_топлива(Схема)].year = [Формулы_топлива(Схема)1].year)) ON Имена_станций.NUMB = [Формулы_топлива(Схема)].numb1120 SET [Формулы_топлива(Схема)].formtxt = [Формулы_топлива(Схема)1]![formtxt] | WHERE (((Имена_станций.OES)=9) AND (([Формулы_топлива(Схема)].year)>2023)) OR (((Имена_станций.OES)=10) AND (([Формулы_топли...
Формулы_Катя	0	SELECT [Формулы_топлива(Схема)Катя].*, * | FROM Имена_станций INNER JOIN [Формулы_топлива(Схема)Катя] ON Имена_станций.NUMB = [Формулы_топлива(Схема)Катя].numb1120 | WHERE (((Имена_станций.OES)=4) AND (([Формулы_топлива(Схема)Катя].Year)>2019)); | 
Формулы_ЛБ	0	SELECT [Формулы_топлива(Схема)ЛБ].*, * | FROM Имена_станций INNER JOIN [Формулы_топлива(Схема)ЛБ] ON Имена_станций.NUMB = [Формулы_топлива(Схема)ЛБ].numb1120 | WHERE (((Имена_станций.OES)=6) AND (([Формулы_топлива(Схема)ЛБ].Year)>2019)) OR (((Имена_станций.OES)=7) AND (([Формулы_топлива(Схема)ЛБ].Year)>2019)); | 
Цена топлива и УРУТ(Схема)	0	SELECT [Станции_для_сводной(Схема)].NUMB1120, [Станции_для_сводной(Схема)].OES, [Станции_для_сводной(Схема)].oesname, [Станции_для_сводной(Схема)].oblname AS oblast, [Станции_для_сводной(Схема)].NAME AS stancia, [Станции_для_сводной(Схема)].NUST, [Станции_для_сводной(Схема)].EURT, [Станции_для_сводной(Схема)].sost, [Станции_для_сводной(Схема)].group, IIf([Станции_для_сводной(Схема)].[OES]<>7 And [Станции_для_сводной(Схема)].[OES]<>9,IIf([gaz]>0 And Nz([avg_gaz_c],0)=0,[gaz]*[gaz_obl_c],[gaz]*Nz(...
Цена топлива по группам обор	0	SELECT DISTINCT [Части ст_для цены топлива].NUMB1120, [Части ст_для цены топлива].kod_stan, [Части ст_для цены топлива].OBL, [Части ст_для цены топлива].OES, [Части ст_для цены топлива].NUST, [Части ст_для цены топлива].EURT, [Части ст_для цены топлива].sost, [Части ст_для цены топлива].group, IIf([Части ст_для цены топлива].[OES]<>7 And [Части ст_для цены топлива].[OES]<>9,IIf([gaz]>0 And Nz([avg_gaz_c],0)=0,[gaz]*[gaz_obl_c]*[Kgaz],[gaz]*Nz([avg_gaz_c],0)*[Kgaz]),IIf([gaz]>0 And Nz([avg_gaz_c]...
Части ст_для цены топлива	0	SELECT [Станции(Схема)].numb1, [Станции(Схема)].NUMB1120, Имена_станций.NAME, IIf([Имена_станций].[MAIN]>0,[Имена_станций].[MAIN],[Станции(Схема)].[NUMB1120]) AS kod_stan, [Станции(Схема)].Year, IIf([Имена_станций].[форэм]=1,1,0) AS OPT_ROZN, Nz([Станции(Схема)].NUST,0) AS NUST, Nz([Станции(Схема)].E,0) AS E, Nz([Станции(Схема)].Q,0) AS Q, Nz([Станции(Схема)].EUST,0) AS EUST, Nz([Станции(Схема)].TUST,0) AS TUST, Nz([Станции(Схема)].B,0) AS B, Nz([Станции(Схема)].GAZ,0) AS GAZ, Nz([Станции(Схема)...
Часы	0	SELECT [Рабочий(станции)].YEAR, [Рабочий(станции)].NUMB1120, Имена_станций.NAME, [Рабочий(станции)].H, [Рабочий(станции)].HFIX | FROM [Рабочий(станции)] INNER JOIN Имена_станций ON [Рабочий(станции)].NUMB1120 = Имена_станций.NUMB | WHERE ((([Рабочий(станции)].YEAR)>0) AND (([Рабочий(станции)].NUST)>0)); | 
Часы-по-отчетному-году	48	UPDATE [Рабочий(станции)] SET [Рабочий(станции)].H = IIf([nust]>0,Round([e]/[nust]*1000,1),0) | WHERE ((([Рабочий(станции)].YEAR)=2024)); | 
ЧЧNт	0	SELECT Имена_станций.NAME, [Станции(Схема)].YEAR, [Qotr]/[nt]*1000 AS H | FROM [Станции(Схема)] INNER JOIN Имена_станций ON [Станции(Схема)].NUMB1120 = Имена_станций.NUMB | WHERE ((([Станции(Схема)].NT)>0) AND (([Станции(Схема)].OES)=3) AND (([Станции(Схема)].VED)>0)) | ORDER BY [Станции(Схема)].numb1, [Станции(Схема)].YEAR; | 
Щадов2005	0	SELECT [Имена_станций].[NAME], [Станции(Схема)].[NUST], [Станции(Схема)].[B], [Станции(Схема)].[UGOL], [Станции(Схема)].[NUMB1120], [Станции(Схема)].[numb1] | FROM [Станции(Схема)] INNER JOIN Имена_станций ON [Станции(Схема)].[NUMB1120]=[Имена_станций].[NUMB] | WHERE ((([Станции(Схема)].[UGOL])>0) And (([Станции(Схема)].[YEAR])=2005) And (([Имена_станций].[MAIN])=0 Or ([Имена_станций].[MAIN]) Is Null)); | 
Щадов2005_2020	0	SELECT Щадов2005.NAME, Щадов2005.NUST AS N2005, Щадов2020.NUST AS N2020, Щадов2005.UGOL AS U2005, Щадов2020.UGOL AS U2020, [Щадов2005]![UGOL]/[Щадов2005]![B]*100 AS d2005, [Щадов2020]![UGOL]/[Щадов2020]![B]*100 AS d2020 | FROM Щадов2005 LEFT JOIN Щадов2020 ON Щадов2005.NUMB1120 = Щадов2020.NUMB1120 | WHERE (((Щадов2020.NUST)>1.5*[Щадов2005]![NUST]) AND (([Щадов2005]![UGOL]/[Щадов2005]![B])>0.3)) OR ((([Щадов2005]![UGOL]/[Щадов2005]![B])>0.3) AND (([Щадов2020]![UGOL])>1.5*[Щадов2005]![UGOL])) OR ...
Щадов2020	0	SELECT [Имена_станций].[NAME], [Станции(Схема)].[NUST], [Станции(Схема)].[B], [Станции(Схема)].[UGOL], [Станции(Схема)].[NUMB1120], [Станции(Схема)].[numb1] | FROM [Станции(Схема)] INNER JOIN Имена_станций ON [Станции(Схема)].[NUMB1120]=[Имена_станций].[NUMB] | WHERE ((([Станции(Схема)].[UGOL])>0) And (([Станции(Схема)].[YEAR])=2020) And (([Имена_станций].[MAIN])=0 Or ([Имена_станций].[MAIN]) Is Null)); | 
Э_в_дефициты	48	UPDATE Дефициты INNER JOIN [Сумма_по_областям(таблица)] ON ([Дефициты].[oes]=[Сумма_по_областям(таблица)].[OES]) AND ([Дефициты].[year]=[Сумма_по_областям(таблица)].[YEAR]) AND ([Дефициты].[obl]=[Сумма_по_областям(таблица)].[OBL]) SET Дефициты.E = [Сумма_по_областям(таблица)]![E], Дефициты.Nust = [Сумма_по_областям(таблица)]![Nust]; | 
Электропотребление_и_др	0	SELECT [Имена_областей].[РЭУ], [PRES].[GOD], [PRES].[EP], -([MXEES]+[ZME]+[REZE]+[expmbe]+[expmde]+[perme])+([RMAESE]+[RMGESE]+[RMTESE]+[RMNTRE]+[impmde]+[impmbe]+[polme]) AS Dmaxees, [PRES].[MXRES], [PRES].[MXOES], [PRES].[MXEES], [PRES].[PERE], [PRES].[POLE], [PRES].[EXPED], [PRES].[EXPEB], [PRES].[IMPED], [PRES].[IMPEB], [PRES].[VRAOE], [PRES].[IZRAOE], [PRES].[REZR], [PRES].[ZMR], [PRES].[Z2MR], [PRES].[VRAOMR], [PRES].[IZRAOMR], [PRES].[RMAESR], [PRES].[RMGESR], [PRES].[RMTESR], [PRES].[RMN...
